full_text,sentiment,created_at,tweet_id
"@JoeBiden Instagram Monetization Guide For Beginners 
How To Turn Instagram Into A Money Maker
How to turn Instagram into a money maker
https://t.co/lkXhUp8ZsK
#liabetes  #BookRecommendations #Biden  #ObamaCare #Ronaldo",0.537418,2022-04-06 02:39:52,1511534124254830598
Mayor is accountable. https://t.co/CcUq60gfyJ #bitcoin #elonmusk #kardashians #cnbc #bloomberg #thestreet #abcnews #cbsnews #nbcnews #RebelNews #cnbc #msnbc #foxnews #NYTimes #yankees #mets #Giants #Celtics #nets #nba #nhl #mls #wnba #nfl #nycmayor #trump #Biden #moms #Adele,0.40550655,2022-04-06 02:39:57,1511534142915153921
"@B52Malmet If @twitter lets minority-interest owner @ElonMusk control operations decisions, he'll recraft the platform to suit his pet peeves while alienating far more users than he has followers. #Musk is #Trump w a brain: his ideas are the best ideas &amp; nobody knows better than him.🖕that.",0.5254822,2022-04-06 02:40:26,1511534267515473928
"IT Is Paramount AG #Garland, We the People are Still waiting for the Fully Unredacted #MuellerReport!!! After #Trump asked for helped from #Putin &amp; #Russia again, You need to release this Report Immediately!!!??
#TrumpIsARussianAsset",0.48696548,2022-04-06 02:40:40,1511534323710705665
"Reality check @CupofJoeintheD2 @RealDonaldTrump #fact : In 1990, Donald Trump won a Razzie for Worst Supporting Actor for his role in Ghost Can’t Do It. #Trump #MAGA #RacistInChief #RapistInChief",0.39889008,2022-04-06 02:40:56,1511534391507496962
"#Morrison has done a #DonaldTrump. Just as the #RepublicanParty is now the party of #Trump, so the #LiberalParty is the party of #ScottMorrison. 
https://t.co/KKYL46pkLr",0.6882527,2022-04-06 02:41:15,1511534472012853251
"@LynnP31380102 @POTUS #Biden can't forgive any #studentloans  because he's giving money to Ukraine (money laundering back to politicians pockets) and to all the illegals crossing the border.  Until the money stops going to foreigners, there will be #NoStudentLoanForgiveness for US citizens.",0.24467283,2022-04-06 02:41:24,1511534508012707848
"@POTUS @JoeBiden Instagram Monetization Guide For Beginners 
How To Turn Instagram Into A Money Maker
How to turn Instagram into a money maker
https://t.co/lkXhUp8ZsK
#liabetes  #BookRecommendations #Biden  #ObamaCare #Ronaldo",0.534608,2022-04-06 02:41:33,1511534546545688591
"@POTUS Then fulfill your campaign promise of Medicare for all. We voters remember and will respond in November to your inaction. Medicare is our main concern and you have done nothing about it. 
#MedicareForAll #Biden #VoteThemAllOut2022 #Democrats #Medical",0.39675495,2022-04-06 02:41:39,1511534571212324864
"@JoeBiden Instagram Monetization Guide For Beginners 
How To Turn Instagram Into A Money Maker
How to turn Instagram into a money maker
https://t.co/lkXhUp8ZsK
#liabetes  #BookRecommendations #Biden  #ObamaCare #Ronaldo",0.537418,2022-04-06 02:41:56,1511534644885348358
@Britain_People Populists are idiots whether called #Trump or #Johnson. Best to get rid of them. Boris Johnson's American w/at least one over on Trump-he was born on NY Upper East Side-not Queens. Nothing wrong w/Queens.Trump's ashamed of it. LOL upper east side snubbed Trumps. Who wouldn't?,0.25218415,2022-04-06 02:42:01,1511534664460161027
"@JoeBiden Instagram Monetization Guide For Beginners 
How To Turn Instagram Into A Money Maker
How to turn Instagram into a money maker
https://t.co/lkXhUp8ZsK
#liabetes  #BookRecommendations #Biden  #ObamaCare #Ronaldo",0.537418,2022-04-06 02:42:25,1511534763072446465
"@Kena_Now #Biden can't forgive any #studentloans  because he's giving money to Ukraine (money laundering back to politicians pockets) and to all the illegals crossing the border.  Until the money stops going to foreigners, there will be #NoStudentLoanForgiveness for US citizens.",0.24136192,2022-04-06 02:42:30,1511534784815763459
#cibc #banks #biden notice how cibc ehich is our bank said they switched their logo and even went as far as changing the online app logo. They changed it for the non cibcs the fronts they cant change it for the main ones we didnt let them. Theyll do anything to keep the lie up,0.30968755,2022-04-06 02:42:45,1511534847034068993
"@POTUS @JoeBiden Instagram Monetization Guide For Beginners 
How To Turn Instagram Into A Money Maker
How to turn Instagram into a money maker
https://t.co/lkXhUp8ZsK
#liabetes  #BookRecommendations #Biden  #ObamaCare #Ronaldo",0.534608,2022-04-06 02:42:51,1511534873072357383
"@TrueBlueLiberal IDK why #DevinNunes
thought he was special?
things would be different
for him?
he'll end up
like all the rest
because,
#Trump doesn't have friends,
he only has
future enemies...

he stabs you in the back
BEFORE
he throws you under the bus.

what a dumbass. https://t.co/k1VMKWPK1v",0.22918668,2022-04-06 02:43:18,1511534986347757575
"@JoeBiden Instagram Monetization Guide For Beginners 
How To Turn Instagram Into A Money Maker
How to turn Instagram into a money maker
https://t.co/lkXhUp8ZsK
#liabetes  #BookRecommendations #Biden  #ObamaCare #Ronaldo",0.537418,2022-04-06 02:43:18,1511534988096909331
"@BernieSanders #Biden can't forgive any #studentloans  because he's giving money to Ukraine (money laundering back to politicians pockets) and to all the illegals crossing the border.  Until the money stops going to foreigners, there will be #NoStudentLoanForgiveness for US citizens.",0.24136192,2022-04-06 02:43:23,1511535007134851085
"#TRUMP
NO MAIL N BALLOTS_YOU MUST FILE AN #ABSENTEE IF REPUBLICANS EXSPECT TO WIN_AMERICA SHOULD HAVE #VOTER INTEGRITY_GUN DRUGS STOLEN BALLOTS_FOUND IN CRIMINALS CAR #RNC HAVE SOME BACKBONE FOR CALIFORNIA_GOOD PRINCIPALS THATS WHO WE ARE #GREG #GUTFELD AMERICAS NEW SUPERSTAR*
dg",0.19826269,2022-04-06 02:43:39,1511535074306498563
"Don't turn #USA into #Russia.

Dump #Trump &amp; the #GOP spreading...

Division &amp; Hate
  
#UnitedWeWin 🇺🇸

#Democracy #DemocracyMatters #DemocracyUnderThreat
#GOPtheRussianParty #GOPBetrayedAmerica
#TrumpWasRight #Trump2024 #TrumpCrimeFamily",0.30755717,2022-04-06 02:43:41,1511535085266239489
"@JoeBiden Instagram Monetization Guide For Beginners 
How To Turn Instagram Into A Money 
How to turn Instagram into a money maker
https://t.co/lkXhUp8ZsK
#liabetes  #BookRecommendations #Biden  #ObamaCare #Ronaldo",0.5546122,2022-04-06 02:43:59,1511535159648169985
"If @elonmusk cannot bring back Trump, there is no point for being a largest shareholder @Twitter. Free speech means no censorship. Musk's purchased Twitter's shares represent CHANGE in the eyes of free speech.

#ElonMusk #Trump",0.3020028,2022-04-06 02:44:17,1511535233534861312
"Ron #Klain solicited charity funds from Hunter #Biden in 2012

#SpecialReport #TheFive #Hannity #PrimeTime   #Gutfeld #FoxNewsAtNight #FoxNews  #Newsmax #CrushTheRuble #LifeLibertyLevin #NextRevFNC https://t.co/12CZegvjCQ",0.54761493,2022-04-06 02:44:20,1511535247145504774
"@BFMTV #Macron spoke to #Zelensky next time don't directly post the video you give me (European) and I give #Biden (American) because they are well done Iraq, Libya, Afghanistan, Syria, Yemen, ext...",0.34890628,2022-04-06 02:44:21,1511535253088837634
"@JoeBiden Instagram Monetization Guide For Beginners 
How To Turn Instagram Into A Money Maker
How to turn Instagram into a money maker
https://t.co/lkXhUp8ZsK
#liabetes  #BookRecommendations #Biden  #ObamaCare #Ronaldo",0.537418,2022-04-06 02:44:22,1511535253436968965
"@JoeBiden Instagram Monetization Guide For Beginners 
How To Turn Instagram Into A Money Maker
How to turn Instagram into a money maker
https://t.co/lkXhUp8ZsK
#liabetes  #BookRecommendations #Biden  #ObamaCare #Ronaldo",0.537418,2022-04-06 02:44:44,1511535349645914113
"#Ukraine
#Russia
I vote for this man from #India to be called world peace hero.
What #America is doing now under left party rule #Obama #Biden #Pelosi #Hilary , is "" we want to fool the world and we will not allow the world to refuse to fooled by our foolish plans "" https://t.co/0S0khl53aK",0.26204193,2022-04-06 02:44:46,1511535356486856710
Twitter To Limit Reach Of Russian Government Accounts https://t.co/PyRXpy2Tbi #news #worldnews #auto #entertainment #business #health #indiaNews #politics #sports #tech #news #elections https://t.co/Jz9Vl1pKOl,0.38610643,2022-04-06 02:44:56,1511535399927271428
"Fox News host reacts to the president's blunders on 'Tucker Carlson Tonight.' 

#Biden #BidenWorstPresidentEver #Democrats #Tucker

https://t.co/CfyexCYfat",0.5838528,2022-04-06 02:44:58,1511535405182636038
I will be throwing the biggest party when #trump finally dies.  Seriously wake almost every day hoping the headlines will be blaring about it.,0.39237994,2022-04-06 02:44:59,1511535412547887109
"@JoeBiden Instagram Monetization Guide For Beginners 
How To Turn Instagram Into A Money Maker
How to turn Instagram into a money maker
https://t.co/lkXhUp8ZsK
#liabetes  #BookRecommendations #Biden  #ObamaCare #Ronaldo",0.537418,2022-04-06 02:45:07,1511535445741654017
"This is the saddest thing I’ve seen happen so far with his presidency, and that’s saying a lot given it’s been a utter disaster the past 15 months . #Biden",0.2212322,2022-04-06 02:45:08,1511535449575243778
Tucker: Democrats have decided to replace Biden https://t.co/6c0GTrjQQ3 @TuckerCarlson @FoxNews @POTUS #Biden #BidenWorstPresidentEver #BidenGasPriceHike #BidenGasHike #bidengascrisis #Democrats #DemocratsAreADisaster,0.425623,2022-04-06 02:45:18,1511535489639063554
"@AngelaBelcamino @BernieSanders #Biden can't forgive any #studentloans  because he's giving money to Ukraine (money laundering back to politicians pockets) and to all the illegals crossing the border.  Until the money stops going to foreigners, there will be #NoStudentLoanForgiveness for US citizens.",0.24467283,2022-04-06 02:45:24,1511535514133876740
"@JoeBiden Instagram Monetization Guide For Beginners 
How To Turn Instagram Into A Money Maker
How to turn Instagram into a money maker
https://t.co/lkXhUp8ZsK
#liabetes  #BookRecommendations #Biden  #ObamaCare #Ronaldo",0.537418,2022-04-06 02:45:26,1511535525110456329
"Estonia has sent a new tranche of military aid to Ukraine, which includes howitzers, anti-tank missiles, mines, recoilless rifles, small arms, grenade launchers and hand grenades #Ukraine #UkraineRussiaWar #Russian #NATO #war #news  #ukraina #ukrainewar #usa #putin #Biden https://t.co/YJ9U0cUCUV",0.41254482,2022-04-06 02:46:03,1511535677984415758
"divergence trader-2.mq4 free EA - (Tested with over $180,000 profit)
https://t.co/JAldCInCsV

Deposit: $250
Leverage: 1:500
The test time: 2 months.
Total trades: 49
Average trades per month: 25
Total profit: $187,239

#FxOpen #Crypto #Trump #MQL4 https://t.co/ci7YAW8hgc",0.4248774,2022-04-06 02:46:04,1511535685055963138
"I wonder how many children #HunterBiden has abused or raped recently. Probably in a diary somewhere. Or in #biden's memory of his ""smart kid"".  #BidenWorstPresidentEver #Biden #BidenIsADisgrace #LetsGoBrandon or #gfyjoe",0.18713969,2022-04-06 02:46:12,1511535718270709764
@Sch78247219John @FoxNews @OutnumberedFNC @foxandfriends I can’t help but feel like I’m listening to the music playing on the Titanic as the ship went down. Seems like a perfect analogy for the #Biden presidency. Also it was clear how badly everyone wanted @BarackObama back. #SinkingShip #AffordableCareAct #Obama,0.5028027,2022-04-06 02:46:34,1511535808255246337
"#TRUMP
NO MAIL N BALLOTS_YOU MUST FILE AN #ABSENTEE IF REPUBLICANS EXSPECT TO WIN_AMERICA SHOULD HAVE #VOTER INTEGRITY_GUN DRUGS STOLEN BALLOTS_FOUND IN CRIMINALS CAR #RNC HAVE SOME BACKBONE FOR CALIFORNIA_GOOD PRINCIPALS THATS WHO WE ARE #GREG #GUTFELD AMERICAS NEW SUPERSTAR*
Yh",0.17539358,2022-04-06 02:46:44,1511535851552997378
"Everything Trump is involved with turns to shit. Truth Social doesn’t function, little content and the executives have quit the platform. #Trump #TruthSocial #idiots #SNAKEOIL #conman #maga 
https://t.co/TE4S1W9Loj",0.281109,2022-04-06 02:46:53,1511535888907579393
"Heavy weapons for UA NOW. They are DEFENSIVE - UA was invaded! #StandWithUkraine 
@ZelenskyyUa
 #PutinsWarCrimes #PutinHitler #FreeUkraine #WeAreAllUkrainians #StopTheWar #StopWar #PutinWarCrimes #Warsaw #Biden #UkraineWar #Bucha #BuchaMassacre https://t.co/OUsKjBIr2b",0.30984816,2022-04-06 02:47:08,1511535951448883201
"Exactly!👇🏼Sad!

When the #POTUS puts his hand on your shoulder, regardless of your station in life, &amp; calls your name (obvious in vid)…
You acknowledge it!

No matter!

Biden looks like a total loser &amp; fool here.😆

This would’ve never happened to #Trump!

Admit it👆🏼!😏",0.31321174,2022-04-06 02:47:16,1511535986626510853
"@JoeBiden #Biden!!!!! The deductible for #ObamaCare is $8,000, what kind of a CRAPY insurance is that???
.
$TSLA $AMC #Bitcoin #BTC $GME #TH $AAPL $TWTR $HOOD $ARKK",0.5494509,2022-04-06 02:47:22,1511536011779747848
"@bennyjohnson Not pathetic at all.

Unlike #Trump who would be grabbing and pushing people to walk behind him. Biden doesn't feel threatened when someone might be getting more attention than he is. It's called respect. We need more of that these days.",0.09865746,2022-04-06 02:47:28,1511536034969968641
You are right @WebAeneas it can't get any worse than a #potus who has #dementia. #trump as #potus was the better option #2020 &amp; most see it now.  Should not be banned from his #constitutional right to #freespeech Noone should!  We users can ban #twitter &amp; then they are nothing!,0.29400384,2022-04-06 02:47:34,1511536059934461956
"#family #daughterdadtaboo #HuntersLaptop #comedy #Biden #TrumpIsARussianAsset #TrumpCoverUp #tuesdaymotivations:

Using her Dads laptop to make arrangements…. https://t.co/gDbpQbPaHh",0.4857453,2022-04-06 02:48:23,1511536267451768838
"This shouldn't save them from losing their senate seat. #Biden #BorderCrisis #BorderChaos #Immigration #BidenWorstPresidentEver #2022Elections 
https://t.co/wIPVZ5BxiR",0.39596197,2022-04-06 02:48:27,1511536284950573056
Why is #Biden helping #China buy up US farm land? #ChinabuyingUS owns $2billion+ farmland. Put ALL China assets in US up for auction as reparations for #COVID19. Dan Newhouse has legislation to correct this #BidenWorstPresidentEver  problem.,0.4065866,2022-04-06 02:49:12,1511536472402194434
#BidenWorstPresidentEver #BidenBoom #BidenIsADisgrace #BidenIsAFailure #BidenBorderCrisis #Biden #Bidenflation #BidenGasHike #BidenHarris #BidenAdministration #BidenOpenBorder #BidenIsMyPresident #BidenIsMyPresident #BidenApproval Nobody wants to go near Biden. He is toxic. https://t.co/gl9XC0CDGj,0.3263074,2022-04-06 02:50:17,1511536743459262469
"If fraud had occurred in 2020 (it did not) it invalidates ALL the races including where republicans won seats. You'd have to invalidate all the winners, including republicans, not just Biden. 

#Trump
#TrumpSupporters
#Trump2024
#Trumpismypresident
#Trumprally
#DumpTrump
#Biden https://t.co/xK8MGQcad1",0.25310087,2022-04-06 02:50:50,1511536882513059860
"This may be the funniest and greatest moment in TV history. An ordinary redditor goes on Fox News to defend r/antiwork. It goes as you can expect.

#PoliticsLive #TrumpRally #Biden

https://t.co/6Yo7RoDcKs",0.5646528,2022-04-06 02:51:23,1511537021742944256
@MikinessA @OGJavaB1 @Bonniestillhere @KyleCries @JoePatriotJr66 My sense is given they know #Trump won they have trouble remembering he isn't in the White House.,0.3195526,2022-04-06 02:51:41,1511537097890480131
Trump back on Twitter..... Nooooooooo! 🤮 #LaurenBoebertIsSoDumb #LaurenBoebert #DonaldTrump #MakeTwitterGreatAgain #ElonMusk #Twitter #EverthingTrump #Trump #Elon #Boebert https://t.co/KgjfHxeoWd https://t.co/2iWIzMJIkQ via @Newsmax,0.46348974,2022-04-06 02:51:51,1511537136910180352
"#TRUMP
NO MAIL N BALLOTS_YOU MUST FILE AN #ABSENTEE IF REPUBLICANS EXSPECT TO WIN_AMERICA SHOULD HAVE #VOTER INTEGRITY_GUN DRUGS STOLEN BALLOTS_FOUND IN CRIMINALS CAR #RNC HAVE SOME BACKBONE FOR CALIFORNIA_GOOD PRINCIPALS THATS WHO WE ARE #GREG #GUTFELD AMERICAS NEW SUPERSTAR*
Tk",0.18131822,2022-04-06 02:51:54,1511537153104244738
"After thinking about it, #Elon should do something to open the #trump account as a meaning and Trump should use Thru Social, why? because Elon for now only has 10% and the others are still hypocritical communists, conservatives must continue to support what Trump did for freedom",0.06704342,2022-04-06 02:52:23,1511537273887592452
"@Forbes A DONALD TRUMP DOCUMENTARY. The Master Plan....
#Ukraine #trump #conspiracytheory #America #Biden #Clinton #Hillary #Russia #Zelenskyy #zelensky #putin #TrumpIsARussianAsset #UkraineRussianWar #worldwar3 #war #DonaldTrump #RussianUkrainianWar
https://t.co/xnk8rFIJq3",0.55023605,2022-04-06 02:52:59,1511537424970752004
Data sharing could also be a no-go space for now beneath UK FTA https://t.co/oufWTc89nd #news #worldnews #auto #entertainment #business #health #indiaNews #politics #sports #tech #news #elections,0.45061857,2022-04-06 02:53:04,1511537446793715724
"@Mahesh10816 Ukraine is a rich country as far as natural resources are concerned and #Biden and #HunterBiden have their companies there, same as they did to syria, iraq, libya",0.26243386,2022-04-06 02:53:33,1511537567719911430
"This one is even worse. Yes, I loathe Joe Biden, but this is just downright  disrespectful on Obama's part.  #Biden #Obama",0.08397442,2022-04-06 02:53:34,1511537570181754881
Joe Biden every single day Joe Biden is finding more money to give Ukraine. But said he will only support reparation if Native Americans is included. Native Americans are ready to get their reparation.#Biden Crime Family .#ReparationsNow .#Inflation .,0.33729962,2022-04-06 02:53:44,1511537612590235649
"When the economy is booming and unemployment is at a record low, why keep inflating the economy with moves like this? A very strange branding move for an administration worried about #inflation. #Biden 
https://t.co/LovzJRDHXB",0.50210977,2022-04-06 02:55:00,1511537932942860290
"Ukrainian soldiers thank the Russian Army for their hospitality and support during war time. 
#RussianWarCrimes #RussianUkrainianWar #Ukraine #Zelensky #Mariupol #Zaporizhzhia #Kyiv #Lviv #Moscow #Kremlin #Biden #ElonMusk #Trump",0.4714089,2022-04-06 02:55:01,1511537933878280194
@AngelaBelcamino I want TRUMP back on #twitter -I didnt leave when twitter banned people&amp;cenored FreeSpeech-dems keep #Trump trending which is good for #Trump2024 -you obviously need Trump to make yourself relevant otherwise why do you have the name of a person(TRUMP)you do not like in your bio? https://t.co/NVtpS9Di4l,0.32858568,2022-04-06 02:55:15,1511537993630171143
"To make sure we’re being politically correct this Trumpster’s pronouns are Bad/Ass/MF’er. Please respect his wishes ✊🏻

#Trump #BringBackTrump #NFT https://t.co/PnXPoGmIXr",0.22435269,2022-04-06 02:55:34,1511538072705449988
"#Putin : Listen #Trump said we didn’t do it! 

#UkraineWar #RussianWarCrimes #Russia #russian #Russie #RussianWarCrimesInUkraine #Ukraine #Ukrainian #USA https://t.co/D4s5wkD9ZK",0.45540142,2022-04-06 02:55:45,1511538121887809536
"A perfect example of the #Trump #GOP strategy. Just spread...

Division &amp; Hate

It's the only thing they have to offer.
 
#UnitedWeWin 🇺🇸
 
#DemocracyUnderThreat
#GOPBetrayedAmerica #GOPtheRussianParty #GOPTraitors #GOPTraitorsToDemocracy #TrumpWasRight #Trump2024",0.52147347,2022-04-06 02:55:48,1511538133313024001
"I dedicate this song to: #MattGaetz #LaurenBoebert #MarjorieTaylorGreene #TomCotton #JoshHawley #Trump   #TedCruz #GinniThomas 
https://t.co/VIbYf2fiNm",0.7768634,2022-04-06 02:56:15,1511538245552721924
"The left is threatening to leave #Twitter if @elonmusk reinstates @RealDonaldTrump.

Can you imagine what they'll be like when they find out what's REALLY going on and who they've been supporting?

The world is about to change... Bigly.

#Trump",0.27873766,2022-04-06 02:56:18,1511538256495755269
"#TRUMP NO MAIL N BALLOTS_YOU MUST FILE AN #ABSENTEE IF REPUBLICANS EXSPECT TO WIN_AMERICA SHOULD HAVE #VOTER INTEGRITY_GUN DRUGS STOLEN BALLOTS_FOUND IN CRIMINALS CAR #RNC HAVE SOME BACKBONE FOR CALIFORNIA_GOOD PRINCIPALS THATS WHO WE ARE #GREG #GUTFELD AMERICAS NEW SUPERSTAR*
My",0.16052869,2022-04-06 02:56:21,1511538271808937984
"@TristanSnell It's a way to help increase the white race, facts shows there was more whites having abortion than blacks or Hispanic women.  #TRUMP gave the GOP ledrs this dumb ideal of how to increase their race.",0.12240985,2022-04-06 02:56:23,1511538278335406086
"MTG stupidly thinks Kamala Harris would be an ""illegitimate"" first woman president of the United States. What a looloo. Here's the actual facts according to https://t.co/BHmfkcRdPb. https://t.co/GDjtJsarJI",0.329822,2022-04-06 02:56:25,1511538288288542729
@pkush18 So now we are talking about #ukraine ?  #biden &amp; #corrupt #politicians put #ukraine where they r on #putin hit list w/ #ukrainebiolabs paid 4 by #us &amp;all the other pet international projects our country does trying to infiltrate the world to #newworldorder how we r not culpable?,0.46999267,2022-04-06 02:56:54,1511538407993921537
"Tucker: Democrats have decided to replace Biden https://t.co/ttuOOuJhZB via @YouTube

Y’all this is pathetically sad. SMMFH🤦🏽‍♀️No choices in the Democratic Party #Biden #Democrats they turn on @POTUS so hold on #Germany  #EU #NATO you are on the menu, too
#Russia #Ukraine",0.1928778,2022-04-06 02:56:55,1511538415447285760
"The #Trump #GOP strategy:

Division &amp; Hate

Lies are all they have to offer.
  
#UnitedWeWin 🇺🇸
 
#DemocracyUnderThreat
#GOPBetrayedAmerica #GOPtheRussianParty #GOPTraitors #GOPTraitorsToDemocracy #TrumpWasRight #Trump2024",0.27505705,2022-04-06 02:57:05,1511538455716642817
"Business Is Warfare (Broadcast) - Biden’s $5.8 Trillion Budget Would Hike Taxes on the Wealthiest... 
#BusinessIsWarfare #Biden #FederalReserve #FardMoney
https://t.co/bTf3hYhU5n via @YouTube",0.44686744,2022-04-06 02:57:42,1511538610708832258
Trump back on Twitter? Nooooooo! 🤮 #LaurenBoebert #LaurenBoebertIsSoDumb #EverythingTrump #DonaldTrump #Twitter #MakeTwitterGreatAgain #ElonMusk #Boebert #Trump #Elon  https://t.co/2iWIzMJIkQ,0.4610573,2022-04-06 02:58:00,1511538684931284992
"*Joe Biden has now received more than 81 million votes — the most of any presidential candidate in U.S. history*

LOL no #Biden #BidenWorstPresidentEver #BidensAmerica",0.52598643,2022-04-06 02:58:16,1511538753969532931
"The Q #Trump #GOP strategy is:

Division &amp; Hate

They have nothing else.

Support #USA &amp; #Democracy. 

#UnitedWeWin 🇺🇸

#GOPBetrayedAmerica #GOPtheRussianParty #GOPTraitors #GOPTraitorsToDemocracy #FascistGOP #TrumpWasRightAboutEverything 
#Trump2024 

https://t.co/RkaQVoruo2",0.3528055,2022-04-06 02:58:26,1511538793764950018
"#TRUMP
NO MAIL N BALLOTS_YOU MUST FILE AN #ABSENTEE IF REPUBLICANS EXSPECT TO WIN_AMERICA SHOULD HAVE #VOTER INTEGRITY_GUN DRUGS STOLEN BALLOTS_FOUND IN CRIMINALS CAR #RNC HAVE SOME BACKBONE FOR CALIFORNIA_GOOD PRINCIPALS THATS WHO WE ARE #GREG #GUTFELD AMERICAS NEW SUPERSTAR*
Kv",0.17539358,2022-04-06 02:58:40,1511538853793869824
"🚨 EVERYONE IGNORES JOE 🚨

WHITE HOUSE: Biden Mocked Over Video Of White House Event: ‘Literally No One Wants To Talk To Joe Biden’

https://t.co/6E3sX333gV

#WhiteHouse #Biden #Obama",0.34996057,2022-04-06 02:58:47,1511538882138939397
Via @RawStory: Sean Penn return from Ukraine — and says Zelensky 'embodies everything that is the American aspiration' https://t.co/tCtVtmCENA | #politics #trump #corruption,0.5602662,2022-04-06 02:59:33,1511539077576753157
The DNC treasurers and the #Clinton campaign paid to the Perkins Coie law firm for Fusion GPS’s information against #Trump. https://t.co/9kUNTrk80x,0.5025849,2022-04-06 03:00:17,1511539261014781963
"What bothers me most is that the person that ran our government for the last four years before #Biden is #putinscircusmonkey, that is what scares the Fk outta me right now. #stopthemboth because they ARE working together 🤨",0.1843797,2022-04-06 03:00:41,1511539363666092033
"#Biden is weaponizing #Ukraine. No word about reaching #peace, about ceasefire. #US doesn't want peace in Ukraine. Biden can approve $100 billion of #Javelin missiles for Ukraine, but it will not lead to peace and hostilities in that part of the world.",0.39441127,2022-04-06 03:00:42,1511539366681788417
"TIPRA chief @PradyotManikya claimed that in 2023 #Tripura assembly #elections, his party will emerge victorious in all tribal dominated seats in the state.
https://t.co/RxSLzWMME9",0.4234466,2022-04-06 03:00:47,1511539385518284800
"#TRUMP
NO MAIL N BALLOTS_YOU MUST FILE AN #ABSENTEE IF REPUBLICANS EXSPECT TO WIN_AMERICA SHOULD HAVE #VOTER INTEGRITY_GUN DRUGS STOLEN BALLOTS_FOUND IN CRIMINALS CAR #RNC HAVE SOME BACKBONE FOR CALIFORNIA_GOOD PRINCIPALS THATS WHO WE ARE #GREG #GUTFELD AMERICAS NEW SUPERSTAR*
Hi",0.16669029,2022-04-06 03:00:50,1511539400475234315
"'A picture is worth a 1,000 words'
This 24 second clip tells EVERYTHING You NEED To Know About the #BIDENADMINISTRATION.
Note the confused look on Joe? #DementiaJoe
#BidenWasInstalled 🇨🇳

""Dont Under Estimate Joe Biden's Ability to Fook Things Up.""   -Barack Obama, 2021

#Trump🙏",0.37423745,2022-04-06 03:01:59,1511539687579598849
"If Trump comes back to Twitter $twtr , stock rallies another 20-30% and Truth Social $dwac goes bankrupt. #twitter #trump #truthsocial #elonmusk #freespeech",0.4117786,2022-04-06 03:02:11,1511539740910096385
@POTUS @JoeBiden please stop saluting people. Anyone who you are saluting only ridicules you. You didn't serve and your one good son didn't do anything other than be a VP's son. The other should be in Leavenworth on a dishonorable! #BidenWorstPresidentEver #Biden #disgrace #gfy,0.48326632,2022-04-06 03:02:21,1511539779703296005
So.. Apple’s update has a pregnant man emoji.. tell me.. how does that delivery work.. sorry only biologists may reply.. 🤦‍♀️😂 #Apple #pregnant #woke #stupidity #Biden #TransDayOfVisibility  #dems #idiots #KamalaHarris #LetsGoBrandon #BidenWorstPresidentEver #Democrats #saveus,0.31888264,2022-04-06 03:02:29,1511539815988092930
"#Whistleblower: Don’t trust the everything you see on the #news, especially because the #Biden Administration and the Ukrainian government are releasing false statements about these #bioweapon facilities. They skirt around the law to look like the good guys. #Ukraine #US #Russia https://t.co/YTGnCzbmPi",0.24019599,2022-04-06 03:02:39,1511539857369309186
"Being an ASE Certified Master Mechanic, I'm not sure how possible this actually is in ICE vehicles. Believe it or not, efficiency is a very hard thing to accomplish in an ICE vehicle past what we have already accomplished.",0.5611211,2022-04-06 03:02:48,1511539894870548486
"🔴 LIVE PODCAST: 4/5/2022 - Life observations, WWE, Why we need to help eachother, plus much more! on @Spreaker #biden #politics #sports #trump #yellak https://t.co/FycbjujPVe",0.668651,2022-04-06 03:03:01,1511539950612799490
"@catturd2 @AngelaBelcamino @AngelaBelcamino is crying woke snowflake tears  🤣🤣🤣 She doesn’t like #Trump but still puts his name in her bio, like she earned her girl scout “woke badge”when he blocked her🙄 Since Trump is not on Twitter its irrelevant to say he blocked you 🤷🏻‍♀️ https://t.co/AXRmAShXrt",0.20303336,2022-04-06 03:03:02,1511539953133490179
@garyblack00 Sir we thought Elon invested to help  $TWTR grow. Looks like his main moto is to get Sir #Trump back to platform which we all will welcome.,0.46636733,2022-04-06 03:03:07,1511539972691542025
Harley-Davidson to unveil new Sportster mannequin https://t.co/Z7yjKBnLd4 #news #worldnews #auto #entertainment #business #health #indiaNews #politics #sports #tech #news #elections,0.5214039,2022-04-06 03:03:40,1511540111909044228
"#ctdinl #ukraine #russia
After the International reports about #BuchaMassacre, President Joe #Biden commented: “You may remember I got criticised for calling #Putin a war criminal."", ""He is a war criminal"".
https://t.co/6OqL3Rsby3",0.22058493,2022-04-06 03:03:46,1511540139553693697
"This makes the ""Big Guy"" very happy. #Biden #BidenWorstPresidentEver #HunterBiden #HunterBidenLaptop #BidenCrimeFamily #Corruption 
https://t.co/6jQ0jR7udg",0.95182383,2022-04-06 03:04:22,1511540287889457153
"#GOP Blocks Senate COVID Bill, Demands Votes on #Immigration | https://t.co/ZCT7fayUgq - loving this new GOP, thank you #Trump! https://t.co/fo43Yby3Lg via @Newsmax",0.59456503,2022-04-06 03:04:36,1511540349113675779
"@SeanPenn 

Thank you for appearing on @seanhannity 

This is the time to be apolitical 

NOT TO HATE

Learn from that.

Stop bashing #Trump 

This wouldn’t have happened under Trump 

@DonaldJTrumpJr @seanhannity @HooverInst @IngrahamAngle #Ukraine #BidenWorstPresidentEver",0.29172254,2022-04-06 03:05:51,1511540662583414785
